HireDate,AnnualSalary,GrossPay
2006.194520547945,53980.0,54327.88
2007.0575342465754,30888.0,39850.72
2013.9342465753425,78900.0,68089.28
1982.7945205479452,47425.0,48587.96
1983.9917808219177,39889.0,39880.8
2014.282191780822,39308.0,40332.16
1993.6219178082192,35897.0,34751.15
1980.7650273224044,38605.0,40353.88
2015.145205479452,32812.0,9589.99
1994.4465753424658,25709.0,15384.87
2006.5616438356165,66731.0,76073.24
1975.2246575342465,79133.0,111916.75
2014.958904109589,37774.0,13305.54
1992.0819672131147,11160.0,11243.95
1979.4301369863015,91801.0,144848.85
2012.5573770491803,60700.0,43633.82
2015.0164383561644,46199.0,19723.08
1999.7369863013698,72540.0,90421.18
2015.358904109589,22318.0,2203.16
2013.7068493150684,29307.0,46165.46
2015.0383561643835,28158.0,9192.33
1989.8657534246574,77379.0,76976.16
1995.2547945205479,75837.0,86186.99
1987.5479452054794,76911.0,78644.4
2007.041095890411,31990.0,35000.21
2013.0575342465754,47012.0,57686.94
2006.495890410959,26157.0,22917.72
2006.0876712328768,38339.0,44392.17
1995.0876712328768,39535.0,43015.77
1988.3524590163934,88762.0,121918.99
2002.613698630137,68656.0,117981.4
2006.7397260273972,65900.0,89170.38
2007.2630136986302,36271.0,45199.32
2006.772602739726,29827.0,35519.06
2008.8387978142077,63004.0,70744.52
2007.4164383561645,36318.0,36743.62
2003.4493150684932,20800.0,3755.0
2005.4739726027397,32375.0,38375.02
2015.4191780821918,42896.0,1649.85
1974.6876712328767,40040.0,70529.39
1995.9424657534246,33904.0,31011.12
2007.3068493150686,29827.0,33423.67
2015.2410958904109,32328.0,7539.55
2005.1424657534246,42596.0,48769.64
2011.0657534246575,59128.0,79719.52
2004.5109289617487,58054.0,58070.24
1987.509589041096,75197.0,75764.97
2012.4071038251366,55625.0,54606.13
1998.8931506849315,86096.0,119154.49
2001.4246575342465,69938.0,86797.91
2007.945205479452,64365.0,67136.98
2007.454794520548,89500.0,90452.7
2008.3306010928961,56100.0,49038.07
2014.013698630137,32328.0,35821.2
1996.5628415300546,75178.0,99662.02
2012.5573770491803,28284.0,28724.1
2014.5123287671233,27652.0,17348.04
2006.3671232876711,115830.0,113585.99
2014.972602739726,109100.0,54825.08
2006.8657534246574,65831.0,66485.97
2004.431693989071,39975.0,46106.12
1992.3469945355191,77815.0,95363.12
2010.6602739726027,76400.0,77166.2
2013.1917808219177,46199.0,32451.93
1987.5479452054794,112684.0,117445.31
2012.2349726775956,55625.0,57927.81
2001.86301369863,35360.0,1462.0
2011.7972602739726,62175.0,60348.77
1989.827397260274,76600.0,76593.13
2005.4164383561645,80572.0,92369.66
1997.2630136986302,74517.0,130256.68
2012.8306010928961,47012.0,55247.36
2011.0493150684931,62175.0,63802.16
2011.509589041096,62175.0,62369.03
2005.2356164383561,48940.0,46670.45
2002.1205479452055,103700.0,105286.24
1999.6301369863013,59745.0,57474.53
2008.9918032786886,48304.0,50020.67
1995.3506849315067,75837.0,107233.31
2006.6191780821919,77343.0,88682.72
2004.948087431694,67749.0,79486.53
2003.7890410958903,5512.0,0.0
2013.4986301369863,22880.0,22157.22
1980.7431693989072,45777.0,53015.01
2015.490410958904,22880.0,0.0
2008.827868852459,26157.0,27620.88
2015.4602739726026,31470.0,0.0
2002.7068493150684,43287.0,46751.9
2015.0,56100.0,25892.3
2007.4739726027397,29378.0,1253.06
1983.0904109589042,59482.0,59780.81
1987.345205479452,36487.0,38095.06
1991.5917808219178,53226.0,63265.48
2010.035616438356,32933.0,50162.52
2015.3753424657534,29815.0,2866.82
2000.5437158469945,80572.0,131016.83
2004.7185792349726,30721.0,28954.09
1990.7095890410958,72011.0,76846.83
2015.2410958904109,32328.0,9790.89
1994.5123287671233,51790.0,85647.41
2008.3415300546449,28870.0,29634.48
2008.8005464480875,59600.0,59477.43
2014.441095890411,35212.0,34452.71
1997.3780821917808,41139.0,44863.49
2013.841095890411,42799.0,41616.68
2013.4246575342465,30108.0,30230.48
1994.1424657534246,132200.0,133194.88
1987.054794520548,65909.0,67208.95
2013.6493150684933,64100.0,60621.21
1994.4465753424658,76496.0,77017.15
2014.6328767123289,44545.0,39519.7
2003.0739726027398,68656.0,98699.14
2005.5424657534247,39807.0,40797.42
2001.2356164383561,70647.0,87194.45
1986.7616438356165,48309.0,51218.16
2008.535519125683,28158.0,13558.96
2015.131506849315,80000.0,26622.03
1985.7835616438356,60456.0,45346.13
2000.8852459016393,69938.0,86203.47
2003.9534246575342,68013.0,72817.66
2010.8575342465754,62175.0,65884.68
1990.4219178082192,40623.0,39765.24
2011.4301369863015,21840.0,7861.55
1994.7150684931507,41012.0,42460.96
1997.0328767123287,32760.0,36941.63
1996.7540983606557,74517.0,106462.89
1994.5232876712328,87966.0,118700.6
2004.622950819672,25709.0,9573.81
2005.7424657534248,78094.0,92073.23
2000.6994535519125,68460.0,85107.61
2008.035519125683,102800.0,104127.54
2007.4876712328767,34998.0,35115.23
2004.1639344262296,44259.0,44645.85
1993.2,72011.0,75261.93
2007.1150684931506,29827.0,31705.89
1988.8497267759562,53215.0,57568.6
1989.827397260274,46397.0,45482.02
2001.0054794520547,69938.0,90649.82
2013.4986301369863,20800.0,2125.0
1998.4520547945206,41139.0,91798.32
2011.9917808219177,80100.0,80256.94
2008.6530054644809,63004.0,72280.46
2007.5561643835617,42026.0,44822.57
1997.0712328767124,50365.0,93758.4
2011.4301369863015,20800.0,2495.0
1986.3972602739725,37943.0,40845.38
1991.0794520547945,54034.0,69086.54
2012.1830601092897,68640.0,48598.57
2011.2164383561644,47515.0,47100.4
2003.4712328767123,42596.0,61341.6
2009.4712328767123,19802.0,9237.8
2005.1972602739727,60614.0,66230.36
2001.7698630136986,30721.0,47756.37
2007.0575342465754,29827.0,21516.68
1986.6082191780822,41525.0,41745.74
1994.5260273972603,75837.0,94241.73
1989.8657534246574,75197.0,77643.46
1998.3835616438357,72600.0,71427.17
1996.6311475409836,68825.0,69682.18
1990.5397260273974,64144.0,86274.52
2004.6448087431695,69296.0,78132.51
2010.9123287671232,59128.0,91080.08
2014.1671232876713,65700.0,65855.71
2009.158904109589,100000.0,101059.6
1991.2191780821918,103434.0,118781.76
1996.0027322404371,85684.0,94208.4
2015.4191780821918,32000.0,1230.77
2011.2410958904109,62175.0,80893.43
1975.827397260274,49415.0,52426.99
2000.9043715846994,62175.0,64530.92
1982.7068493150684,38959.0,64079.01
1985.5150684931507,75429.0,76617.77
2001.7561643835616,29286.0,29918.78
2011.331506849315,59128.0,82606.7
2011.2986301369863,59128.0,77483.03
2014.9534246575342,74000.0,37721.14
1989.8849315068494,41525.0,40231.72
2002.4767123287672,41596.0,42416.56
2001.309589041096,81311.0,124137.12
1973.109589041096,82300.0,82809.93
2015.317808219178,29500.0,4077.63
2012.51912568306,59600.0,46403.58
2013.86301369863,87360.0,7987.94
2005.0328767123287,67370.0,96293.65
2001.6575342465753,10546.0,10704.34
1994.3287671232877,43389.0,84523.59
2001.3643835616438,31824.0,40053.98
2013.5616438356165,20800.0,550.0
2005.3342465753424,45074.0,48183.38
2007.4328767123288,36271.0,45145.28
2015.4191780821918,32000.0,1230.77
2015.4136986301369,31484.0,1816.38
2014.027397260274,66560.0,352.0
2011.0493150684931,62175.0,62792.55
1978.482191780822,59482.0,60183.28
1997.8575342465754,31616.0,34496.53
2014.2054794520548,42600.0,42675.97
2013.2931506849316,22318.0,24201.08
2014.4602739726026,39535.0,19985.57
2014.0191780821917,22318.0,23632.37
1986.109589041096,57930.0,79926.29
2014.9342465753425,53105.0,29030.96
2014.1178082191782,36481.0,36661.35
1996.6666666666667,33318.0,43677.99
2007.372602739726,34998.0,46191.93
2015.4219178082192,35420.0,1455.56
2004.0874316939892,33018.0,34752.91
2014.8191780821917,16744.0,4005.63
1984.3661202185792,35568.0,47143.64
1991.4849315068493,48304.0,49163.51
2013.4493150684932,20842.0,9050.5
2007.3068493150686,69600.0,69763.92
2008.4699453551912,29307.0,31018.45
2005.3890410958904,48940.0,48241.5
1990.7095890410958,82091.0,84990.57
2003.7424657534248,55599.0,56826.61
2012.5765027322404,44623.0,41106.3
1998.958904109589,40518.0,37711.6
1983.0438356164384,66720.0,64703.77
2012.4153005464482,69475.0,59693.44
2011.7342465753425,29906.0,31259.66
2010.9095890410958,60000.0,59272.54
2004.8715846994535,68460.0,73778.0
2001.9260273972602,73763.0,80883.73
1999.9479452054795,35386.0,35093.2
2011.7972602739726,62175.0,57662.04
2014.6328767123289,44545.0,42632.74
1990.2301369863014,86247.0,87915.7
1994.6191780821919,43389.0,84339.38
2005.0465753424658,69975.0,87453.51
2015.4712328767123,16640.0,0.0
2011.3698630136987,16640.0,7298.91
1990.4602739726026,97725.0,101386.95
2001.0438356164384,70388.0,73338.09
2009.5479452054794,16640.0,1196.0
1997.9698630136986,75641.0,85038.45
1994.7671232876712,67580.0,63051.0
2009.6438356164383,33879.0,31114.4
2013.841095890411,46309.0,60338.36
1986.2246575342465,48126.0,50496.59
2015.2602739726028,115000.0,24326.94
2002.2465753424658,48940.0,73120.38
2015.0958904109589,29494.0,8630.67
2005.4986301369863,57895.0,67886.0
1978.8219178082193,67674.0,77380.03
2015.054794520548,46199.0,18150.16
2009.4712328767123,47515.0,47672.39
2012.7868852459017,71000.0,68337.71
2006.213698630137,66167.0,71672.42
1978.0,48331.0,48696.83
1988.5245901639344,17087.0,11840.16
1988.1420765027322,48126.0,49277.63
2006.682191780822,38754.0,49509.75
2015.0821917808219,45000.0,17307.7
1981.509589041096,73689.0,73552.65
2001.7698630136986,30721.0,36278.67
2006.6109589041096,67018.0,55387.68
2012.7486338797814,92500.0,79480.02
2002.5917808219178,51060.0,55813.99
1986.8191780821917,49013.0,49213.93
2008.6612021857923,18720.0,8896.5
2007.2438356164384,34440.0,10884.0
2008.139344262295,45563.0,45924.76
2004.450819672131,83400.0,81578.9
2005.9150684931508,51722.0,51306.82
2007.4739726027397,39879.0,25647.08
2003.0164383561644,57803.0,57802.33
2007.5068493150684,73674.0,0.0
1985.150684931507,56871.0,83829.45
1977.986301369863,57008.0,57899.52
2005.5424657534247,42970.0,46160.7
1996.448087431694,44548.0,50215.17
1999.8876712328768,72540.0,89058.74
2011.4,4576.0,652.15
1988.0792349726776,11467.0,11616.59
1999.8027397260273,72540.0,103339.7
2000.3688524590164,27040.0,10251.61
2009.6328767123289,44414.0,49045.25
2008.9918032786886,59600.0,59730.16
2005.7150684931507,60100.0,93542.87
2009.9561643835616,63886.0,77923.27
1988.4699453551912,92990.0,113975.38
1997.3671232876711,33861.0,36647.61
2014.8191780821917,28871.0,17535.43
2008.4699453551912,24960.0,13944.0
2014.4630136986302,20800.0,2095.0
2005.8876712328768,32579.0,44919.87
2011.1013698630136,50887.0,47489.12
2006.4767123287672,39879.0,25675.72
2000.1475409836066,23920.0,6908.08
2014.3780821917808,56100.0,48522.63
2001.2356164383561,70647.0,80155.3
1994.2356164383561,34154.0,34357.24
2002.5917808219178,30721.0,48538.01
2015.2794520547945,22880.0,3958.08
2007.495890410959,26157.0,26245.12
2002.6575342465753,10546.0,10631.09
2009.3616438356164,20800.0,2880.0
1973.7013698630137,54640.0,54863.98
2015.0520547945205,16640.0,8849.84
1995.6602739726027,87163.0,126217.03
1978.0465753424658,54640.0,64888.35
2000.9699453551912,10546.0,10728.75
1998.854794520548,29994.0,27802.17
2014.627397260274,48329.0,40682.69
2011.509589041096,62175.0,69860.33
1987.8164383561643,97725.0,104498.34
2014.9342465753425,59600.0,32092.34
1994.7917808219179,32510.0,32938.01
2007.5013698630137,58923.0,58716.82
1996.0409836065573,85775.0,118614.58
1978.482191780822,33987.0,34256.92
2007.8082191780823,66231.0,66715.14
2001.3643835616438,110908.0,98067.32
2000.7322404371585,30721.0,31883.98
2012.8333333333333,20800.0,17603.0
2009.013698630137,63004.0,83790.83
2001.0575342465754,43287.0,37064.22
1988.620218579235,63600.0,64207.84
2008.6092896174864,49573.0,50907.02
1993.7095890410958,88682.0,149579.86
2004.8715846994535,30721.0,30401.08
2008.8879781420765,22880.0,0.0
1987.8164383561643,75197.0,77368.74
1982.8520547945207,56200.0,52333.49
2007.041095890411,47515.0,42692.99
2005.849315068493,30888.0,34552.73
1977.8876712328768,48331.0,49474.27
2011.3068493150686,66560.0,5760.0
2015.2904109589042,46199.0,6929.71
1986.7890410958903,42141.0,42854.36
1986.3205479452056,72900.0,65531.31
2008.5027322404371,38811.0,40690.28
1978.027397260274,38959.0,40324.29
2011.3506849315067,112000.0,51692.28
2013.6849315068494,84900.0,85752.6
2009.9890410958903,31990.0,36828.23
1974.3616438356164,67674.0,68792.29
2001.0438356164384,70647.0,77184.22
2015.4520547945206,16640.0,0.0
1999.9479452054795,44548.0,50521.73
2000.6775956284152,95500.0,95357.29
1969.8,62075.0,63045.93
2000.9043715846994,86544.0,89866.75
2000.827868852459,114636.0,114722.39
2007.8082191780823,66167.0,72743.59
2004.3934426229507,51060.0,46241.07
1970.6712328767123,80700.0,80815.37
2004.450819672131,32947.0,46460.15
2002.0164383561644,68112.0,68209.73
1999.5260273972603,70821.0,70696.47
2007.4739726027397,20800.0,3475.0
1981.0191780821917,45777.0,94311.44
2001.4054794520548,46009.0,56417.52
2007.4876712328767,38190.0,41196.36
1997.454794520548,84130.0,92923.09
1992.931693989071,37960.0,41992.64
1995.482191780822,36927.0,39128.37
2001.9205479452055,71300.0,72073.94
2003.441095890411,48940.0,55331.43
2006.827397260274,20800.0,366.7
2010.531506849315,42026.0,42182.52
2013.1698630136987,95000.0,90125.19
2010.7369863013698,61500.0,62130.68
2001.7616438356165,21840.0,1916.25
2014.8849315068494,5512.0,68.95
2004.967213114754,41001.0,44091.52
1988.1092896174864,42141.0,42014.9
2006.4246575342465,39308.0,37143.66
1990.2301369863014,86247.0,93052.35
1992.4153005464482,73218.0,78069.75
2011.2410958904109,65954.0,76331.39
2002.7643835616439,67749.0,90245.12
2014.7424657534248,57500.0,41993.92
2006.1753424657534,16640.0,12877.67
1996.5737704918033,50365.0,51202.77
2011.3534246575343,59128.0,75454.87
2011.331506849315,50887.0,46361.1
1999.164383561644,86096.0,95280.94
1987.86301369863,60456.0,69332.26
1990.5205479452054,96100.0,98070.22
2015.317808219178,77500.0,9221.54
2004.6994535519125,30721.0,31547.39
1998.5698630136985,50365.0,64418.69
2004.77868852459,37359.0,37822.87
1992.3825136612022,77815.0,88449.29
1993.1424657534246,11160.0,11233.83
1987.5671232876712,60456.0,61912.42
2006.145205479452,47425.0,66854.82
2008.877049180328,63004.0,71726.61
2013.5342465753424,20800.0,11985.0
1970.9945205479453,38959.0,39918.54
2015.3561643835617,22318.0,2425.04
1996.9453551912568,31616.0,32495.21
1992.379781420765,29999.0,27229.93
2005.123287671233,45074.0,44598.37
1988.4125683060108,55521.0,65414.6
2015.1479452054793,29120.0,4799.62
2007.5643835616438,31432.0,32851.07
1995.7780821917809,77954.0,78794.8
2013.041095890411,47012.0,57190.04
1981.041095890411,79133.0,81682.75
2002.8986301369864,87000.0,87462.3
1993.7369863013698,51790.0,56175.92
2007.2520547945205,63004.0,104613.98
1992.344262295082,77815.0,80071.86
1993.7369863013698,76496.0,86986.69
2008.2841530054645,8062.0,8062.08
2008.292349726776,8062.0,8060.78
2014.8958904109588,56100.0,31933.78
2005.5068493150684,47515.0,52774.65
2004.3251366120219,30803.0,32269.72
2001.4794520547946,55599.0,56082.04
1996.8469945355191,35911.0,37219.67
1973.786301369863,38959.0,39580.43
1990.5890410958905,51790.0,36260.17
1987.8602739726027,46397.0,41424.74
1991.2082191780821,51790.0,75344.77
1992.7131147540983,77155.0,107167.67
2012.3852459016393,10089.0,7854.79
2007.8109589041096,65446.0,72958.59
2013.0575342465754,43761.0,54161.31
2010.9369863013699,8062.0,8060.78
2007.5808219178082,31286.0,35484.76
2012.1967213114754,55625.0,57186.68
2007.021917808219,66086.0,93093.06
2003.613698630137,66595.0,74442.53
2010.641095890411,43761.0,43767.16
2010.3424657534247,38811.0,39263.36
2000.292349726776,50365.0,49741.26
2006.495890410959,26157.0,26477.68
1998.5671232876712,47727.0,47862.34
1995.5863013698631,75178.0,82863.03
2004.8715846994535,127600.0,129153.95
2011.4301369863015,20800.0,12610.0
2004.3934426229507,48940.0,66973.95
2006.213698630137,67631.0,68701.77
2000.9426229508197,34577.0,87242.54
2014.4054794520548,6240.0,324.0
1993.2,74562.0,120538.3
1980.3989071038252,57008.0,62227.73
2005.7808219178082,33879.0,33970.98
2006.3479452054794,36271.0,36847.34
2000.6612021857923,68013.0,73210.45
2006.021917808219,37625.0,39098.34
1994.6383561643836,36927.0,37826.66
2001.2876712328766,30721.0,36264.52
2007.945205479452,65446.0,77197.85
2006.213698630137,65480.0,87560.72
1990.4849315068493,44583.0,65919.98
2010.4630136986302,22464.0,4571.1
2007.4739726027397,22464.0,15190.2
2007.4356164383562,20800.0,10360.0
2014.7506849315068,16640.0,4916.88
2015.2027397260274,27652.0,6506.24
1990.5150684931507,45136.0,52710.03
1984.9590163934427,62900.0,63611.8
1991.386301369863,71177.0,74363.62
1997.8,75178.0,97283.91
1984.7486338797814,46444.0,47398.5
1994.5424657534247,43389.0,46490.31
2003.827397260274,68013.0,73477.22
2014.9835616438356,54704.0,12112.99
1985.7260273972602,60456.0,86243.31
2004.948087431694,67749.0,112025.01
2011.509589041096,63914.0,64961.28
2007.8109589041096,68656.0,89285.93
2012.5792349726776,47012.0,52059.85
2004.9535519125684,30803.0,39084.28
2005.7150684931507,66167.0,67330.23
2005.5068493150684,36271.0,37074.92
2011.2219178082191,37440.0,43618.95
2015.0109589041097,88000.0,39938.42
2014.9342465753425,48765.0,31129.8
2011.7616438356165,48765.0,61039.86
2008.691256830601,64524.0,79355.58
2009.8246575342466,26157.0,26332.74
2012.464480874317,31470.0,0.0
2003.613698630137,69375.0,97881.93
1996.0273224043715,87163.0,119646.97
1973.5945205479452,64200.0,64839.93
2014.9917808219177,46199.0,20970.89
1994.7917808219179,84608.0,87999.98
2000.3661202185792,72745.0,82634.09
2007.4054794520548,67500.0,67400.07
2013.7287671232878,46309.0,55928.81
2006.8657534246574,58463.0,75241.48
2007.5753424657535,33879.0,45985.32
1988.3715846994535,37943.0,38439.95
1983.6191780821919,79133.0,137579.66
2010.6219178082192,20800.0,9860.0
2007.0575342465754,5512.0,3009.05
2013.2465753424658,74600.0,75272.2
2009.3068493150686,63004.0,74364.13
2014.6739726027397,26977.0,13861.37
2010.8575342465754,62175.0,72302.27
2012.0601092896175,83100.0,83997.47
2012.275956284153,55625.0,67245.89
2009.2301369863014,10239.0,9697.54
1989.4465753424658,40623.0,41050.88
1999.509589041096,85320.0,91605.31
2013.3260273972603,19802.0,12044.59
2004.0573770491803,58054.0,58426.3
2010.1424657534246,60000.0,60331.51
2008.8224043715848,27040.0,17237.4
2002.5534246575342,44414.0,50042.64
2013.0958904109589,22318.0,27980.38
2003.613698630137,68526.0,78639.91
2007.495890410959,24178.0,25986.0
2013.4657534246576,29099.0,1281.9
1986.5890410958905,63127.0,64114.18
1994.6794520547944,75837.0,95115.31
2007.427397260274,32579.0,37542.07
1995.3287671232877,34154.0,46408.97
1993.9315068493152,88682.0,118024.78
1990.4164383561645,11467.0,11268.6
1996.467213114754,75178.0,112004.23
2000.3715846994535,72540.0,83117.78
2005.1972602739727,25709.0,12172.5
1989.0602739726028,53215.0,148311.89
2010.4630136986302,20800.0,8135.0
1998.0520547945205,16640.0,65.25
2001.7095890410958,41001.0,43813.75
2006.490410958904,35930.0,30860.98
2000.5218579234972,29397.0,25344.73
2011.0493150684931,62175.0,74060.45
2001.545205479452,32903.0,34817.8
1996.0027322404371,73858.0,104624.74
2013.8109589041096,23920.0,5073.93
2012.7513661202186,28870.0,30752.59
1996.2185792349726,48297.0,65907.83
2006.495890410959,26157.0,26465.7
2004.4016393442623,36048.0,43599.58
2003.9369863013699,45074.0,44852.19
2009.4328767123288,47515.0,49556.91
2010.5917808219178,59128.0,63847.45
2015.0575342465754,33957.0,13464.0
2014.7643835616439,37774.0,27728.39
2014.1698630136987,33972.0,29768.74
1980.4754098360656,88900.0,90340.62
2015.3972602739725,22880.0,1788.61
1998.5287671232877,35911.0,37261.78
2013.7452054794521,80000.0,74787.73
2008.6475409836066,60479.0,60707.1
2007.2164383561644,5512.0,3014.07
1995.164383561644,87966.0,105225.23
2007.8821917808218,74600.0,63342.69
2003.627397260274,28870.0,34862.45
2003.8246575342466,5512.0,228.5
2006.495890410959,26157.0,26399.28
1996.363387978142,75178.0,90430.06
2013.5534246575342,29307.0,43259.42
2012.0300546448088,4576.0,0.0
2005.0712328767124,34895.0,34924.21
1988.6065573770493,35817.0,38504.17
1999.2465753424658,73199.0,111717.95
2009.3561643835617,61400.0,61892.66
1997.5890410958905,38447.0,43356.51
1995.6191780821919,75178.0,83488.96
1997.9342465753425,35911.0,41327.65
2014.186301369863,29378.0,29421.7
2009.6876712328767,62379.0,83203.47
2014.8465753424657,35212.0,21696.68
1993.8520547945207,34261.0,35282.15
2015.3972602739725,22880.0,1532.08
2015.145205479452,16744.0,2145.33
2006.8520547945207,74000.0,71377.03
2011.1287671232876,30949.0,35023.15
2013.4767123287672,18720.0,13340.97
2002.8219178082193,30721.0,28841.64
1984.0437158469945,44089.0,44544.92
1991.0027397260274,74900.0,75656.99
1998.641095890411,31616.0,29881.06
2006.0109589041097,39735.0,52676.8
2008.6311475409836,24178.0,26684.96
2013.4657534246576,29099.0,0.0
2006.7890410958903,30888.0,28686.64
2007.8438356164384,38339.0,43347.88
2005.695890410959,36318.0,41803.21
2005.7424657534248,46747.0,41214.82
1984.6530054644809,64491.0,63643.73
2009.8246575342466,26157.0,28956.32
2004.4016393442623,32375.0,31869.98
1987.7205479452055,116500.0,117671.08
2013.323287671233,42799.0,48366.84
2009.3753424657534,72400.0,69488.98
2012.3989071038252,20800.0,8795.0
1990.8876712328768,116900.0,118355.68
1996.5546448087432,50365.0,67717.42
2003.6493150684933,57138.0,57739.05
1992.7131147540983,77155.0,104350.43
2008.9590163934427,63004.0,80429.02
1986.2246575342465,63127.0,63876.45
1993.9342465753425,76496.0,119025.76
2014.8575342465754,24960.0,13519.88
1984.2513661202186,77379.0,79547.1
2014.1123287671232,46309.0,52503.82
1981.835616438356,38959.0,40620.37
2012.1065573770493,29354.0,33001.54
2002.7643835616439,70388.0,70387.94
2012.5081967213114,68200.0,65599.03
1986.9534246575342,154000.0,142159.67
2006.4109589041095,66731.0,76350.86
2003.613698630137,78243.0,85518.82
1998.1808219178083,50365.0,53976.11
2006.9616438356165,28541.0,28658.74
1999.3342465753424,43875.0,46500.67
2000.9699453551912,10546.0,10655.28
1981.0109589041097,67674.0,74026.9
2001.6575342465753,10546.0,10704.34
1995.695890410959,33318.0,33893.68
2015.0109589041097,91500.0,42230.76
2007.0027397260274,43761.0,43953.38
1999.1178082191782,97709.0,107491.41
1996.0546448087432,38447.0,39794.89
2010.8575342465754,63590.0,67071.07
2005.695890410959,69300.0,69540.97
2012.6612021857923,47012.0,54104.43
2010.2767123287672,100800.0,101813.03
1999.4301369863015,54826.0,55227.54
2015.2410958904109,36000.0,8194.06
2012.5628415300546,56100.0,55555.36
2013.4027397260274,66400.0,67316.23
2006.7479452054795,65900.0,75458.7
2009.6054794520549,30888.0,34247.71
2001.4054794520548,30721.0,28510.47
1991.6876712328767,34860.0,38129.34
1987.8164383561643,78337.0,101205.05
2006.8328767123287,30888.0,32899.29
2012.1830601092897,33354.0,28595.95
2012.811475409836,47012.0,51900.72
1998.6383561643836,36920.0,75170.33
1993.7561643835616,47700.0,47945.06
2001.772602739726,80919.0,168026.69
1992.5573770491803,90273.0,140544.29
2014.4493150684932,20800.0,860.0
2009.2876712328766,33570.0,34180.22
1986.7287671232878,39198.0,45683.31
2005.7150684931507,66167.0,69551.36
2009.3753424657534,39807.0,49007.82
2012.292349726776,29120.0,0.0
2005.109589041096,10546.0,10427.32
2013.2082191780821,25709.0,11285.69
2013.8219178082193,27652.0,26054.92
1985.8794520547945,42141.0,50292.55
1988.5109289617487,37943.0,51610.96
2013.4767123287672,29120.0,3528.0
1997.2246575342465,35584.0,47006.75
2004.7267759562842,32375.0,34683.62
1989.4657534246576,35204.0,37173.15
2010.6794520547944,43057.0,41180.44
2003.4602739726026,80298.0,95899.8
2004.3661202185792,5512.0,323.3
2009.441095890411,42026.0,42206.86
1982.0465753424658,77379.0,77506.95
2007.8082191780823,65480.0,126777.1
2013.0767123287671,48556.0,48488.39
2006.386301369863,47515.0,57063.54
2001.9260273972602,70647.0,119059.05
2014.358904109589,36318.0,32122.11
2003.4602739726026,70647.0,117113.37
2002.5808219178082,69296.0,80331.93
1987.0191780821917,55521.0,56564.12
2015.4520547945206,21840.0,0.0
2006.6931506849314,80200.0,80973.76
1992.464480874317,77815.0,85826.08
2001.3643835616438,34577.0,39834.66
2013.3890410958904,23920.0,7289.78
2000.6448087431695,37359.0,38887.83
1994.9287671232876,110600.0,130965.8
2015.482191780822,28364.0,0.0
2004.5846994535518,28603.0,6050.63
1992.8469945355191,90668.0,132200.95
2015.164383561644,46199.0,13745.72
2014.9150684931508,23920.0,2617.67
1987.9315068493152,88352.0,106404.36
1983.1205479452055,86247.0,86338.95
1985.304109589041,97725.0,109105.49
2013.7534246575342,28284.0,28455.99
2014.2054794520548,28870.0,29526.8
2013.6301369863013,31158.0,51678.07
2007.6986301369864,41355.0,50025.32
2012.9043715846994,30618.0,31709.87
1980.4972677595629,38959.0,39198.94
2014.0602739726028,125000.0,125701.47
2011.454794520548,35691.0,35877.18
2002.6109589041096,37359.0,37144.46
2011.509589041096,62175.0,83122.45
1998.7643835616439,74964.0,119523.72
2007.2,36271.0,45430.64
2013.4383561643835,18408.0,5279.12
2009.8164383561643,16640.0,2400.0
2013.9369863013699,36481.0,18289.37
2014.827397260274,59600.0,36280.64
2004.068306010929,35725.0,37954.22
2015.4520547945206,44512.0,1232.64
1997.8,85684.0,94242.13
1997.2438356164384,73013.0,105668.15
1993.2,82592.0,118045.96
2003.8219178082193,79595.0,90954.97
1999.2082191780821,70049.0,89083.52
1994.2356164383561,33696.0,39779.15
2015.4191780821918,32000.0,1230.77
1994.7561643835616,75837.0,112708.16
2015.3643835616438,76000.0,5846.16
2004.8333333333333,35880.0,46628.92
2005.4876712328767,5512.0,3609.23
2009.4520547945206,39308.0,41628.38
1993.4383561643835,77155.0,101974.0
1997.0986301369862,39883.0,45258.31
1981.131506849315,39889.0,45322.75
2005.1013698630136,34370.0,33308.25
2013.1698630136987,81500.0,80419.29
1995.7123287671234,68825.0,80436.04
2009.7671232876712,29827.0,32853.52
1987.9506849315069,57930.0,58825.5
1987.6164383561643,43761.0,44945.64
2010.9150684931508,10239.0,8252.63
1996.707650273224,74517.0,93799.69
2001.0438356164384,82995.0,115406.7
2004.9180327868853,30721.0,31889.15
2009.145205479452,64365.0,86716.55
1983.0438356164384,57008.0,58867.67
2004.9289617486338,30721.0,46286.68
1993.558904109589,37807.0,38696.01
1986.827397260274,38848.0,43201.53
2013.5150684931507,29307.0,34487.3
2014.0794520547945,23175.0,22772.12
2015.4602739726026,27893.0,0.0
1998.8931506849315,73013.0,94809.39
1988.5437158469945,41277.0,41938.75
2011.8876712328768,73000.0,65538.9
2004.068306010929,74500.0,75241.47
2014.386301369863,35212.0,38875.46
2009.7589041095891,33879.0,32700.83
2005.6849315068494,27652.0,18421.97
2003.4,55599.0,56354.19
2002.3643835616438,34895.0,56572.67
2003.109589041096,32947.0,37974.52
2013.0849315068492,4576.0,3789.41
1989.0794520547945,11467.0,11559.11
1986.3013698630136,57930.0,55421.39
1996.0027322404371,42158.0,65050.86
2010.86301369863,48304.0,52544.29
2010.641095890411,91630.0,90056.77
1999.5260273972603,68825.0,72933.51
2006.8739726027397,65480.0,91394.39
